type,latitude_deg,longitude_deg
small_airport,44.2854,-78.6276
small_airport,53.184654,-113.73823600000001
small_airport,49.554811287700005,-112.561540604
heliport,43.532223736400006,-79.90273430939999
heliport,52.37888717651367,-113.82250213623048
heliport,45.69555,-73.9525
heliport,44.92470169067383,-78.72940063476562
small_airport,48.8119010925293,-123.6510009765625
small_airport,48.2936,-89.543002
small_airport,45.213803999999996,-73.57600000000001
small_airport,62.6047222222,-137.221944444
small_airport,50.657731911400006,-68.8310194016
small_airport,53.8369444444,-113.56333333299999
heliport,53.0151382454,-112.830169201
heliport,44.946128397299994,-65.05903959269999
seaplane_base,46.69,-73.898702
small_airport,-2.2468,-49.56
small_airport,45.164338325299994,-77.0955276489
small_airport,45.507401,-77.9906
small_airport,-17.8331,35.3341
small_airport,43.810556,-80.435833
closed,23.184200286865234,113.26599884033205
medium_airport,31.998300552368164,118.81199645996094
medium_airport,39.66999816894531,121.76599884033205
medium_airport,39.45090103149414,122.01799774169922
small_airport,39.7178001404,118.00262451200001
medium_airport,40.14916610717773,116.3213882446289
medium_airport,39.81111145019531,116.70833587646484
small_airport,45.666000000000004,126.5275
small_airport,45.66,126.7
medium_airport,38.322758333,106.393213889
closed,52.913917000000005,122.427768
medium_airport,25.737499237061,101.88200378418001
medium_airport,41.26079940795898,116.61799621582031
medium_airport,40.73720169067383,111.22899627685548
medium_airport,39.7174987793,113.142997742
medium_airport,39.7578010559082,116.1259994506836
heliport,29.664375858000003,116.07995510100001
medium_airport,38.78110122680664,117.06800079345705
closed,39.65639877319336,118.13600158691406
medium_airport,37.407798767089844,111.96600341796876
medium_airport,39.37329864501953,117.09500122070312
medium_airport,40.50310134887695,116.10800170898438
small_airport,40.3786111111,115.9375
medium_airport,40.7386016846,114.930000305
medium_airport,40.102500915527344,117.88700103759766
medium_airport,30.70529937744141,103.9499969482422
medium_airport,25.053301,99.168297
heliport,9.539168,112.880071
small_airport,9.552789,112.889554
medium_airport,29.49530029296875,106.35900115966795
heliport,10.913002,114.06193300000001
closed,24.9924,102.7435
small_airport,30.48500061035156,91.06580352783205
small_airport,29.636227,105.77362099999999
small_airport,25.592199325561523,103.8290023803711
small_airport,23.426900863647,116.7620010376
small_airport,34.8723,110.361
heliport,19.140251,110.5632
small_airport,23.5847,102.010003
medium_airport,23.738100051900002,100.025001526
medium_airport,24.988300323486328,103.64199829101562
closed,30.823,111.8121
medium_airport,23.395299911499023,103.33399963378906
closed,30.671,111.4404
medium_airport,30.489999771118164,103.46499633789062
medium_airport,29.3519,89.311401
closed,29.424,113.0416
medium_airport,23.715599060058594,103.8270034790039
medium_airport,25.44529914855957,100.73500061035156
medium_airport,26.54,101.79852
large_airport,0.0,0.0
small_airport,29.733396000000003,103.61216800000001
medium_airport,22.1205997467041,107.125
small_airport,38.83359,115.521626
medium_airport,28.0688991547,112.958000183
medium_airport,30.798599243164066,111.80999755859376
medium_airport,18.69219970703125,109.16100311279295
closed,39.948964000000004,124.14516200000001
small_airport,23.16469955444336,113.36900329589844
small_airport,36.990726,100.857505
medium_airport,23.0832996368,113.069999695
medium_airport,23.330799102783203,110.00900268554688
small_airport,20.01889991760254,110.34700012207031
medium_airport,23.0499992371,114.599998474
medium_airport,19.697200775146484,109.72599792480469
medium_airport,26.587200164794922,112.89199829101562
medium_airport,18.494400024414066,109.98799896240234
small_airport,24.26499938964844,116.0999984741211
medium_airport,24.9785995483,113.42099762
medium_airport,21.39579963684082,110.1999969482422
medium_airport,26.8568992615,114.73699951200001
medium_airport,23.7206001282,106.959999084
closed,30.5986003876,114.241996765
medium_airport,30.95439910888672,113.91100311279295
medium_airport,34.571399688720696,118.875
medium_airport,38.40250015258789,116.9290008544922
medium_airport,37.508598327600005,118.788002014
medium_airport,36.33060073852539,120.02400207519531
medium_airport,36.67919921875,116.9209976196289
medium_airport,37.4900016784668,116.11799621582031
medium_airport,34.75389862060547,114.33899688720705
medium_airport,36.963600158691406,120.59100341796876
medium_airport,33.68470001220703,112.89099884033205
medium_airport,36.15919876098633,120.39199829101562
seaplane_base,36.04690170288086,120.28399658203124
medium_airport,37.26470184326172,122.02300262451172
medium_airport,40.580299377399996,120.69799804700001
medium_airport,34.05889892578125,117.55799865722656
medium_airport,34.23059844970703,117.24600219726562
medium_airport,36.591400146484375,118.5270004272461
medium_airport,36.02750015258789,119.43900299072266
medium_airport,47.7498855591,88.0858078003
medium_airport,34.531700134277344,107.47200012207031
medium_airport,36.33670043945313,100.4800033569336
medium_airport,35.91780090332031,104.21800231933594
medium_airport,35.30830001831055,103.83599853515624
medium_airport,39.5546989440918,98.88420104980469
small_airport,44.332801818847656,86.11669921875
medium_airport,34.559398651100004,105.86000061
medium_airport,43.46580123901367,87.5322036743164
medium_airport,42.181400299072266,87.18810272216797
medium_airport,34.274200439453125,108.26599884033205
medium_airport,43.9502983093,87.0785980225
medium_airport,37.98830032348633,102.56700134277344
medium_airport,34.15390014648437,108.5989990234375
medium_airport,25.54829978942871,114.61900329589844
medium_airport,43.07720184326172,92.80809783935548
medium_airport,34.64390182495117,109.24299621582031
medium_airport,38.8018989563,100.67500305200001
medium_airport,30.96859931945801,119.7310028076172
medium_airport,30.287799835205078,122.1449966430664
medium_airport,31.90940093994141,117.65899658203124
medium_airport,26.0044002532959,119.31199645996094
medium_airport,25.02610015869141,118.80699920654295
medium_airport,30.33530044555664,120.24099731445312
medium_airport,30.706640243530273,120.68061065673828
medium_airport,25.57279968261719,119.45999908447266
medium_airport,29.113100051879886,119.177001953125
medium_airport,29.47719955444336,115.802001953125
medium_airport,28.63559913635254,115.93000030517578
medium_airport,28.42079925537109,115.92400360107422
medium_airport,29.922800064086914,121.5739974975586
medium_airport,31.32360076904297,121.41100311279295
closed,31.166901,121.454002
closed,31.3330001831,121.5
medium_airport,28.02169990539551,115.5510025024414
small_airport,24.5625,117.65399932861328
medium_airport,43.90530014038086,125.197998046875
medium_airport,42.15890121459961,118.84200286865234
medium_airport,40.0247,124.28600300000001
medium_airport,40.40140151977539,99.78939819335938
medium_airport,42.07889938354492,121.66200256347656
medium_airport,43.52420043945313,124.78600311279295
medium_airport,45.597499847399995,126.65899658200001
small_airport,40.74919891357422,120.87899780273438
small_airport,41.1869010925293,121.1729965209961
medium_airport,42.52579879760742,123.98200225830078
medium_airport,45.2593994140625,126.8949966430664
medium_airport,40.90079879760742,118.68099975585938
medium_airport,41.87080001831055,123.43900299072266
medium_airport,41.8224983215332,123.29900360107422
small_airport,45.407798767089844,126.31900024414062
medium_airport,43.156898498535156,124.29199981689452
medium_airport,40.29890060424805,120.35900115966795
medium_airport,38.912200927734375,121.23899841308594
closed,39.010601,121.389999
medium_airport,39.28950119018555,121.76100158691406
small_airport,32.0708007812,120.975997925
heliport,39.43199920654297,-123.8000030517578
heliport,37.783331,-122.50638899999998
heliport,38.155081,-122.45069199999999
heliport,38.25329971313477,-119.2310028076172
heliport,38.55110168457031,-121.45099639892578
small_airport,39.16350173950195,-122.13200378417969
small_airport,38.4431991577,-121.509002686
heliport,38.32389831542969,-122.2969970703125
small_airport,36.36920166015625,-119.78600311279295
heliport,32.79919815063477,-117.1520004272461
small_airport,37.933101654052734,-121.61299896240234
seaplane_base,39.00299835205078,-122.7969970703125
heliport,33.865001678466804,-117.91699981689452
small_airport,34.961700439453125,-116.6750030517578
small_airport,38.28300094604492,-121.25499725341795
heliport,34.05279922485352,-118.25599670410156
heliport,39.96659851074219,-121.28399658203124
heliport,34.237499237060554,-118.6259994506836
heliport,37.20109939575195,-119.2519989013672
small_airport,37.93519973754883,-121.01499938964844
heliport,34.23469924926758,-118.58499908447266
heliport,33.930301666300004,-118.39700317399999
heliport,36.719398498535156,-119.76000213623048
heliport,33.93030166625977,-118.39800262451172
heliport,39.23320007324219,-121.0510025024414
small_airport,35.38130188,-118.2310028
small_airport,38.34130096435547,-121.43699645996094
heliport,34.0620002747,-118.291000366
small_airport,40.445701599121094,-121.88200378417969
heliport,33.85969924926758,-117.8499984741211
small_airport,37.62049865722656,-121.16300201416016
heliport,34.246700286865234,-116.88800048828124
heliport,40.59820175170898,-122.33200073242188
heliport,34.33359909057617,-118.39700317382812
heliport,36.743697999999995,-119.785004
heliport,36.299861,-119.59486100000001
heliport,38.3887,-121.9405
small_airport,33.245556,-114.710278
small_airport,42.55440139770508,-81.8031005859375
small_airport,44.40639877319336,-79.73169708251953
small_airport,45.54999923706055,-79.3499984741211
heliport,44.1024562729,-79.1285777092
closed,45.045600891099994,-75.3032989502
small_airport,44.916099548339844,-76.93579864501953
heliport,43.8521607791,-79.6948215365
heliport,46.334854,-79.495869
heliport,43.97719955444336,-78.19999694824219
seaplane_base,45.40750122070313,-76.35970306396484
seaplane_base,51.2667007446289,-80.6500015258789
seaplane_base,46.47999954223633,-80.98529815673828
medium_airport,43.7602996826,-79.875
small_airport,43.56389999389648,-80.19609832763672
seaplane_base,46.53329849243164,-81.13330078125
seaplane_base,43.08610153198242,-80.05169677734375
seaplane_base,45.04999923706055,-79.56109619140625
seaplane_base,47.0625,-79.79329681396484
heliport,44.9069379415,-76.2536466122
closed,46.4794600253,-80.9894970059
small_airport,45.1108333333,-78.64
seaplane_base,49.099998474121094,-85.19999694824219
heliport,49.9841,-117.3744
seaplane_base,45.7667007446289,-80.2332992553711
small_airport,53.965599060058594,-91.0271987915039
small_airport,48.74169921875,-80.79329681396484
seaplane_base,46.41669845581055,-84.0999984741211
seaplane_base,49.78419876098633,-86.93890380859375
seaplane_base,50.21670150756836,-86.69999694824219
small_airport,42.09579849243164,-82.87940216064453
heliport,45.03810119628906,-78.5302963256836
small_airport,45.48609924316406,-75.09609985351562
small_airport,44.36470031738281,-78.78389739990234
seaplane_base,46.91669845581055,-84.5999984741211
seaplane_base,45.00830078125,-78.56670379638672
small_airport,45.314445,-78.972504
small_airport,42.9994010925293,-79.0635986328125
heliport,45.572301,-62.6443
heliport,45.81529998779297,-77.10780334472656
heliport,44.1213539218,-81.1524519324
heliport,43.105803,-79.0919
small_airport,55.913897999999996,-61.184399
closed,44.22919845581055,-80.91390228271484
heliport,43.1518,-79.2807
seaplane_base,48.08330154418945,-84.55000305175781
seaplane_base,46.33110046386719,-79.40139770507812
heliport,49.18486660399999,-123.98908339399999
small_airport,42.9172121601,-78.95745277399999
small_airport,44.67765578389999,-79.31021690370002
seaplane_base,49.7439,-84.0247
seaplane_base,49.18330001831055,-84.88330078125
seaplane_base,48.626899719238004,-85.223297119141
closed,44.15610122680664,-81.40059661865234
small_airport,45.2575,-79.829697
seaplane_base,45.2667007446289,-78.80829620361328
heliport,44.56809997558594,-80.91329956054688
heliport,51.103333,-115.012222
heliport,43.4528857925,-80.503719449
small_airport,57.136099592600004,-113.290071487
small_airport,44.6394004822,-75.7502975464
small_airport,44.41529846191406,-81.41439819335938
seaplane_base,47.849998474121094,-83.4000015258789
seaplane_base,45.41669845581055,-76.6500015258789
small_airport,45.408333299999995,-80.0780555
small_airport,44.65530014038086,-79.87889862060547
small_airport,59.70809936523438,-100.1269989013672
small_airport,42.82419967651367,-81.54859924316406
heliport,46.3733236554,-79.91627812390001
small_airport,53.01250076293945,-89.85530090332031
heliport,49.6029,-119.578501
seaplane_base,48.88330078125,-87.58329772949219
small_airport,44.027892943599994,-80.20594596859999
closed,43.693880011000005,-81.00262641910001
seaplane_base,49.10969924926758,-81.0333023071289
seaplane_base,44.79999923706055,-78.3499984741211
small_airport,44.40190124511719,-76.24420166015625
seaplane_base,45.16669845581055,-79.5333023071289
small_airport,45.41360092163086,-76.36579895019531
seaplane_base,45.38330078125,-77.6500015258789
small_airport,55.91490056600001,-117.136155367
small_airport,44.84217834472656,-75.31140899658203
small_airport,44.1336968141,-79.01302814479999
small_airport,42.9791984558,-79.32469940189999
small_airport,42.9275,-80.746944
seaplane_base,45.40280151367188,-75.97560119628906
seaplane_base,44.2523462944,-78.10242891310001
seaplane_base,45.8923380253,-80.10301351550001
small_airport,43.2326002,-80.6947
heliport,46.50439834594727,-84.32330322265625
small_airport,45.2214680842,-81.62755966190001
small_airport,45.10390090942383,-76.12329864501953
small_airport,45.92559814453125,-79.92780303955078
seaplane_base,45.849998474121094,-80.2166976928711
heliport,47.823240475,-79.8800468445
small_airport,45.3306999207,-74.62572479250002
small_airport,42.73830032348633,-80.81670379638672
small_airport,44.946998596191406,-75.07740020751953
heliport,44.907175401800004,-76.0277831554
seaplane_base,45.40190124511719,-80.12580108642578
small_airport,51.65859985350001,-85.9017028809
heliport,45.97809982299805,-81.92639923095703
seaplane_base,45.03329849243164,-79.5999984741211
small_airport,43.58470153808594,-80.60310363769531
small_airport,43.989200591999996,-77.13919830319999
heliport,44.30059814453125,-78.3458023071289
small_airport,44.19219970703125,-77.30940246582031
seaplane_base,45.31719970703125,-79.25779724121094
small_airport,43.93579864501953,-79.26219940185547
heliport,46.199371623000005,-61.2918233871
heliport,47.4944798164,-79.69294667240001
small_airport,45.61669921875,-74.6500015258789
seaplane_base,47.727907674799994,-80.3215491772
seaplane_base,44.68330001831055,-79.31670379638672
seaplane_base,46.52080154418945,-84.24079895019531
small_airport,44.441101,-79.962799
small_airport,46.7214759694,-71.58549785609999
small_airport,45.162498474121094,-79.5353012084961
small_airport,45.07310104370117,-77.88059997558594
heliport,45.73889923095703,-82.16670227050781
heliport,43.656846450699994,-79.38788026569999
heliport,49.226402683100005,-122.89019107799999
small_airport,49.7442,-84.03399999999999
seaplane_base,44.79999923706055,-79.41670227050781
small_airport,42.84749984741211,-80.39530181884766
small_airport,44.449199676499994,-80.1583023071
small_airport,44.18330001831055,-79.83709716796875
seaplane_base,47.56669998168945,-83.2166976928711
heliport,43.7212999835,-79.37076509
heliport,56.424322200000006,-110.96448899999999
small_airport,45.5047227536,-77.64409303670001
heliport,43.64440155029297,-79.93440246582031
heliport,44.14080047607422,-81.0291976928711
small_airport,43.15999984741211,-79.59919738769531
seaplane_base,45.9838981628418,-81.95860290527344
small_airport,12.075256,-71.125725
heliport,1.672222,-78.142222
heliport,1.196944,-77.28
heliport,5.6975,-76.665
heliport,5.1,-76.64944399999999
heliport,3.456389,-76.53694399999999
heliport,3.451111,-76.535556
heliport,3.6341669999999997,-76.408889
heliport,3.537778,-76.401111
heliport,3.4105559999999997,-76.35055600000001
heliport,3.5588889999999997,-76.306389
heliport,3.8955559999999996,-76.30583299999999
heliport,3.514722,-76.30555600000001
heliport,4.413611,-76.143333
heliport,4.508333,-75.786389
heliport,10.210278,-75.616667
heliport,6.25,-75.578611
heliport,6.246944,-75.576389
heliport,6.5913889999999995,-75.576389
heliport,6.252778,-75.57388900000001
heliport,6.235,-75.572778
heliport,6.200556,-75.572222
heliport,6.252222,-75.570833
heliport,5.070278,-75.528889
heliport,5.0625,-75.500833
heliport,4.4438889999999995,-75.241667
heliport,7.989722,-75.197778
heliport,4.299444,-74.810833
heliport,10.989444,-74.789167
heliport,11.059722,-74.211111
heliport,4.746389,-74.14666700000001
heliport,4.7105559999999995,-74.11
heliport,4.657222,-74.106944
heliport,4.6419440000000005,-74.10333299999999
heliport,4.646389,-74.0975
heliport,4.638611,-74.09666700000001
heliport,4.617222,-74.08833299999999
heliport,4.6177779999999995,-74.087222
heliport,4.728056,-74.08444399999999
heliport,4.646389,-74.083333
heliport,4.620278,-74.07333299999999
heliport,4.700833,-74.0675
heliport,4.669167,-74.056111
heliport,4.660556,-74.05444399999999
heliport,4.677778,-74.04722199999999
heliport,4.693333,-74.03944399999999
heliport,4.625833,-73.875556
heliport,7.0775,-73.865
heliport,7.058333,-73.129722
heliport,7.113611,-73.12916700000001
heliport,7.074722,-73.115278
small_airport,-3.5239999999999996,-70.328
small_airport,-3.863,-70.04
small_airport,11.4988,-72.9892
small_airport,8.3909,-75.7911
small_airport,8.231858,-75.05804300000001
small_airport,7.02106,-71.388901
small_airport,-0.733333,-73.01666999999999
small_airport,7.38322,-73.505402
small_airport,-2.867,-69.733002
small_airport,39.27999877929688,-103.06700134277344
heliport,39.79050064086914,-104.9020004272461
small_airport,39.62969970703125,-104.5189971923828
small_airport,39.2599983215332,-106.91200256347656
heliport,39.74250030517578,-105.0469970703125
heliport,39.72639846801758,-104.8270034790039
small_airport,40.51359939575195,-103.91200256347656
small_airport,39.85419845581055,-105.47100067138672
heliport,39.80920028686523,-105.0479965209961
small_airport,38.266700744628906,-104.28399658203124
small_airport,39.99470138549805,-105.2239990234375
small_airport,38.416099548339844,-106.05799865722656
small_airport,39.983001709,-104.705001831
small_airport,39.96329879760742,-104.7490005493164
small_airport,39.91669845581055,-104.80500030517578
small_airport,39.2247009277,-104.63999939
heliport,39.57640075683594,-104.98699951171876
small_airport,39.713600158691406,-104.19400024414062
small_airport,39.4640007019043,-104.25800323486328
small_airport,38.41080093383789,-105.60399627685548
small_airport,38.86249923706055,-107.8209991455078
heliport,40.52420043945313,-107.55599975585938
small_airport,39.27916717529297,-102.4749984741211
heliport,38.848899841308594,-104.80799865722656
heliport,38.86780166625977,-104.822998046875
small_airport,39.49610137939453,-103.7239990234375
heliport,39.89030075073242,-105.08799743652344
small_airport,37.46780014038086,-108.66500091552734
balloonport,40.05830001831055,-104.89199829101562
heliport,39.73189926147461,-104.93800354003906
heliport,39.698001861572266,-104.98699951171876
heliport,39.733299255371094,-104.94000244140624
heliport,39.85279846191406,-104.97699737548828
heliport,38.74169921875,-104.83399963378906
heliport,39.74720001220703,-104.9810028076172
heliport,39.727500915527344,-104.99099731445312
heliport,39.34389877319336,-104.46499633789062
heliport,39.74580001831055,-104.96900177001952
small_airport,39.74720001220703,-104.31300354003906
heliport,39.72330093383789,-105.11100006103516
heliport,39.74280166625977,-104.99400329589844
heliport,39.6875,-104.95999908447266
small_airport,39.33470153808594,-104.5459976196289
small_airport,39.00279998779297,-108.70999908447266
heliport,39.57500076293945,-104.8759994506836
heliport,39.95280075073242,-105.1520004272461
heliport,37.2832984924,-107.874000549
small_airport,39.599998474121094,-106.9739990234375
small_airport,40.51250076293945,-104.6520004272461
small_airport,39.162498474121094,-104.53500366210938
heliport,39.19000680830001,-106.839004755
heliport,39.7682991027832,-105.8479995727539
small_airport,39.58330154418945,-105.3030014038086
small_airport,40.63470077514648,-104.99099731445312
small_airport,38.983299255371094,-104.63400268554688
small_airport,40.59719848632813,-105.1439971923828
small_airport,39.9640998840332,-104.46299743652344
heliport,40.112701416015625,-104.9520034790039
small_airport,40.10580062866211,-104.95500183105469
small_airport,40.545799255371094,-104.56400299072266
small_airport,40.108299255371094,-104.43099975585938
small_airport,37.842201232910156,-105.21399688720705
heliport,39.70550155639648,-104.93900299072266
heliport,38.49639892578125,-105.31099700927734
heliport,37.1875,-104.48799896240234
small_airport,38.045799255371094,-105.47100067138672
heliport,39.71030044555664,-105.24500274658205
heliport,39.84719848632813,-105.28199768066406
heliport,40.121944,-104.980833
heliport,38.14780044555664,-105.46700286865234
small_airport,40.46049880981445,-104.64600372314452
heliport,38.280799865722656,-104.61399841308594
heliport,37.93999862670898,-107.8489990234375
small_airport,38.099998474121094,-102.21700286865234
heliport,40.0027999878,-106.452003479
heliport,39.472999572753906,-106.03299713134766
small_airport,38.83639907836914,-107.86599731445312
small_airport,39.978599548339844,-104.59400177001952
heliport,39.13330078125,-103.46700286865234
heliport,38.70330047607422,-104.52300262451172
small_airport,38.0724983215332,-104.0459976196289
small_airport,39.62080001831055,-102.74400329589844
small_airport,40.09579849243164,-104.58899688720705
heliport,39.80030059814453,-104.9010009765625
small_airport,39.608299255371094,-102.54100036621094
heliport,39.53390121459961,-107.77200317382812
small_airport,40.04859924316406,-105.93800354003906
heliport,39.52780151367188,-107.71900177001952
heliport,39.721099853515625,-104.98300170898438
small_airport,38.77280044555664,-108.04399871826172
small_airport,38.75830078125,-104.30699920654295
heliport,40.583900451660156,-105.03500366210938
small_airport,39.641700744628906,-103.6449966430664
small_airport,39.25,-104.89099884033205
small_airport,39.70690155029297,-103.35199737548828
small_airport,38.05279922485352,-107.9800033569336
small_airport,39.37170028686523,-104.74299621582031
small_airport,39.72079849243164,-104.322998046875
small_airport,39.54999923706055,-105.03399658203124
heliport,40.187198638916016,-105.1269989013672
small_airport,43.8745094139,-80.1798963547
small_airport,43.916900634799994,-80.20580291750002
heliport,44.5846983447,-79.42754745479999
heliport,48.0774338086,-77.8686261177
heliport,53.95166778564453,-122.8316650390625
heliport,43.97420120239258,-80.73750305175781
heliport,43.83829879760742,-80.84190368652344
small_airport,42.8193524977,-80.26521205899999
heliport,43.6539083949,-79.65785399079998
heliport,42.958369810200004,-80.04342556
heliport,44.60689926147461,-80.5988998413086
heliport,42.847259685100006,-80.32039046290002
heliport,42.913644915999996,-79.62854146960002
heliport,43.7214899523,-80.37602752450002
heliport,42.9775764564,-79.2497491837
small_airport,50.46110153198242,-104.43099975585938
heliport,45.0713996887207,-77.87889862060547
small_airport,59.6381,-118.333
small_airport,44.2672004699707,-79.3405990600586
small_airport,45.093001,-79.597301
small_airport,43.840578507,-80.44288158420002
heliport,43.833112432,-79.70222041010001
small_airport,43.94829940795898,-81.27189636230469
seaplane_base,45.523610999999995,-76.170833
heliport,45.34000015258789,-79.2042007446289
small_airport,43.74499893188477,-81.17669677734375
heliport,44.18330001831055,-80.83329772949219
small_airport,43.75,-81.2332992553711
seaplane_base,45.24919891357422,-80.20359802246094
closed,59.3186,-120.2769
closed,45.564399719200004,-74.8097000122
heliport,44.31499862670898,-80.65809631347656
heliport,43.83588789340001,-79.0173760056
small_airport,47.728599548339844,-80.31580352783203
small_airport,43.442730692299996,-80.23251056670001
small_airport,42.87749862670898,-79.35279846191406
small_airport,45.82109832763672,-79.32330322265625
closed,44.387503,-79.943298
heliport,43.4740804079,-79.67159360650001
heliport,50.30670166015625,-89.02999877929688
small_airport,46.42029953,-84.0922012329
small_airport,45.4274,-76.069502
small_airport,45.59500122070313,-76.83329772949219
small_airport,43.169692525900004,-79.7094154358
small_airport,44.493900299072266,-81.33529663085938
seaplane_base,45.11669921875,-79.55000305175781
heliport,42.921189708,-78.9561331272
small_airport,43.59189987182617,-80.51219940185547
small_airport,45.582801818847656,-74.54889678955078
small_airport,44.458900451660156,-81.37969970703125
small_airport,43.73500061035156,-80.44719696044922
heliport,42.40359878540039,-82.19329833984375
heliport,45.48249816894531,-76.69609832763672
small_airport,46.11669921875,-77.5333023071289
heliport,48.930801,-72.20500200000001
heliport,43.8851011299,-79.2305901647
closed,44.605501669400006,-75.67983090879999
small_airport,43.888099670410156,-80.99530029296875
small_airport,-5.448333333330001,152.081944444
heliport,44.1411018371582,-79.80139923095703
heliport,43.2659885521,-79.9289220572
heliport,49.72169876098633,-86.95719909667969
small_airport,44.241401672399995,-77.5616989136
small_airport,49.43600000000001,-96.927002
heliport,44.222145045,-76.49325907229999
seaplane_base,45.733299255371094,-81.80000305175781
small_airport,42.96580123901367,-81.5916976928711
heliport,43.261912232799986,-79.85472545030002
heliport,43.5614123982,-79.70273673530002
heliport,45.400982114399994,-75.6501294672
seaplane_base,45.20500183105469,-76.95670318603516
small_airport,43.77154316479999,-80.4835224152
heliport,45.0487,-79.3151
small_airport,45.103062065299994,-75.6281661987
small_airport,43.28689956665039,-81.71420288085938
small_airport,46.31669998168945,-83.5333023071289
small_airport,53.473845999999995,-113.82848700000001
heliport,43.90950121109999,-78.6765195429
heliport,43.6312723974,-79.6647030115
closed,43.811584,-79.698442
small_airport,53.8025,-72.841389
small_airport,43.991332508199996,-79.7811698914
small_airport,44.13610076904297,-79.62889862060547
heliport,51.2494010925293,-80.618896484375
small_airport,43.742803,-80.99140200000001
seaplane_base,46.18330001831055,-82.83329772949219
heliport,45.14176852959999,-76.13709926610001
small_airport,43.0975,-81.234301
heliport,44.499698638916016,-80.20330047607422
small_airport,44.061667,-78.885002
small_airport,43.037498474121094,-79.85250091552734
heliport,45.3914678816,-75.7205978036
heliport,43.1190603068,-79.0753144026
closed,44.291909592399996,-79.5472812653
seaplane_base,45.25,-79.6500015258789
seaplane_base,45.23189926147461,-79.43609619140625
small_airport,45.2411003112793,-75.29859924316406
small_airport,43.853599548339844,-80.7802963256836
heliport,43.013054501199996,-81.27439185979999
small_airport,43.1082677518,-80.8218669891
small_airport,43.867500305200004,-81.2985992432
heliport,49.49250030517578,-113.9469985961914
small_airport,43.7417549969,-80.38620114330001
seaplane_base,45.33919906616211,-80.03469848632812
small_airport,44.251470223000005,-78.1072568893
small_airport,43.1633,-81.412498
small_airport,51.60440063476562,-88.58219909667969
heliport,45.020301818847656,-74.7177963256836
small_airport,43.7753857192,-80.22806882859999
seaplane_base,45.17940139770508,-80.10669708251953
seaplane_base,45.173302,-80.137497
small_airport,45.977500915527344,-81.49469757080078
small_airport,43.32220077514648,-80.17639923095703
seaplane_base,44.4187354713,-79.6655452251
seaplane_base,48.53250122070313,-80.1072006225586
seaplane_base,46.3114013671875,-78.7228012084961
seaplane_base,45.39860153198242,-80.18190002441406
small_airport,46.7584,-71.110202
heliport,44.1875,-81.62439727783203
small_airport,42.53139877319336,-81.60690307617188
heliport,49.12220001220703,-85.82219696044922
seaplane_base,44.78329849243164,-79.5
small_airport,44.18470001220703,-77.10780334472656
small_airport,43.9585990906,-80.1549987793
small_airport,46.28329849243164,-83.94999694824219
small_airport,44.143921883199994,-80.0136208534
seaplane_base,44.72140121459961,-78.91079711914062
heliport,45.481754097700005,-77.6953125
small_airport,52.11330032348633,-94.25559997558594
small_airport,52.9911003113,-92.8364028931
small_airport,50.038096,-107.255051
heliport,42.9590666613,-81.2255716324
closed,43.93669891357422,-79.67970275878906
seaplane_base,48.483299255371094,-81.19999694824219
heliport,44.74169921875,-79.91439819335938
heliport,49.85279846191406,-124.52300262451172
seaplane_base,49.23189926147461,-124.81500244140624
heliport,48.71860122680664,-86.37470245361328
closed,47.53329849243164,-79.61669921875
closed,42.8785566729,-79.25957947970001
heliport,44.104863829900005,-78.95409196620002
seaplane_base,46.50439834594727,-84.32330322265625
heliport,43.4958882862,-79.86969083550001
heliport,49.60860061645508,-87.9531021118164
closed,44.36500167849999,-77.9997024536
heliport,43.6177812712,-79.5639659464
seaplane_base,45.45280075073242,-79.02559661865234
seaplane_base,45.09389877319336,-79.63059997558594
small_airport,43.728611111000006,-80.28305555559999
heliport,44.1554191206,-79.8737168312
small_airport,44.0694007874,-77.33809661869999
heliport,45.529803,-73.657787
seaplane_base,45.15029907226562,-80.01920318603516
seaplane_base,43.63309860229492,-79.39440155029297
small_airport,44.1406,-79.484802
small_airport,42.13999938964844,-82.65280151367188
small_airport,50.70439910888672,-71.1624984741211
small_airport,49.0788993835,-62.2369003296
seaplane_base,45.54750061035156,-75.62779998779297
heliport,45.9317400556,-66.66668057439999
small_airport,50.965502,-119.2254
heliport,52.26190185546875,-113.81600189208984
small_airport,52.261944,-113.95138899999999
small_airport,52.28704284040001,-113.913180828
small_airport,52.2782,-113.9151
small_airport,62.7667007446289,-116.08399963378906
small_airport,43.066501,-80.6986
heliport,49.0110458923,-122.672213316
small_airport,53.645556000000006,-113.802778
small_airport,50.764722223,-113.958055556
small_airport,52.2803,-106.6828
heliport,49.9616,-119.445801
small_airport,45.4778,-73.3016
heliport,52.096071,-111.45975200000001
heliport,52.640615597600004,-114.247781038
small_airport,42.28888702392578,-82.59833526611328
small_airport,53.0778,-113.506601
small_airport,44.666665176600006,-76.3966673613
heliport,51.01359939575195,-93.8218994140625
small_airport,55.35559844970703,-110.63700103759766
small_airport,57.28805555,-102.525
seaplane_base,45.249602,-79.8258
small_airport,50.57360076904297,-99.36139678955078
small_airport,45.3779,-73.2267
small_airport,46.1808,-64.3758
small_airport,42.29560089111328,-82.53500366210938
small_airport,49.58060073852539,-101.0530014038086
heliport,50.444008000000004,-104.601327
heliport,45.34170150756836,-80.0167007446289
small_airport,50.7994796471,-114.05126094799999
small_airport,45.2691,-79.6558
